Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Year
1970-01-01 00:00:00.000002021,La civil,16.598,3,not_popular,Drama,1970
1970-01-01 00:00:00.000002021,La civil,16.598,3,not_popular,Crime,1970
1970-01-01 00:00:00.000002013,Pawn Shop Chronicles,16.598,175,not_popular,Action,1970
1970-01-01 00:00:00.000002013,Pawn Shop Chronicles,16.598,175,not_popular,Comedy,1970
1970-01-01 00:00:00.000002017,November Criminals,16.597,537,not_popular,Crime,1970
1970-01-01 00:00:00.000002017,November Criminals,16.597,537,not_popular,Drama,1970
1970-01-01 00:00:00.000002017,November Criminals,16.597,537,not_popular,Mystery,1970
1970-01-01 00:00:00.000002017,November Criminals,16.597,537,not_popular,Thriller,1970
1970-01-01 00:00:00.000001995,Jumanji,16.597,8826,popular,Adventure,1970
1970-01-01 00:00:00.000001995,Jumanji,16.597,8826,popular,Fantasy,1970
1970-01-01 00:00:00.000001995,Jumanji,16.597,8826,popular,Family,1970
1970-01-01 00:00:00.000002022,Sex Game 6969,16.596,1,not_popular,Comedy,1970
1970-01-01 00:00:00.000002022,Sex Game 6969,16.596,1,not_popular,Drama,1970
1970-01-01 00:00:00.000002022,Sex Game 6969,16.596,1,not_popular,Romance,1970
1970-01-01 00:00:00.000002015,Last Knights,16.594,878,below_avg,Action,1970
1970-01-01 00:00:00.000002015,Last Knights,16.594,878,below_avg,Adventure,1970
1970-01-01 00:00:00.000002016,Emerald Green,16.593,770,average,Fantasy,1970
1970-01-01 00:00:00.000002013,Ghost Shark,16.592,110,not_popular,Horror,1970
1970-01-01 00:00:00.000002013,Ghost Shark,16.592,110,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000002006,The Cutting Edge: Going for the Gold,16.592,122,below_avg,Comedy,1970
1970-01-01 00:00:00.000002006,The Cutting Edge: Going for the Gold,16.592,122,below_avg,Drama,1970
1970-01-01 00:00:00.000002006,The Cutting Edge: Going for the Gold,16.592,122,below_avg,Romance,1970
1970-01-01 00:00:00.000002018,A Private War,16.59,393,average,War,1970
1970-01-01 00:00:00.000002018,A Private War,16.59,393,average,Drama,1970
1970-01-01 00:00:00.000002020,Bosomy Mom,16.589,3,average,Drama,1970
1970-01-01 00:00:00.000002020,Bosomy Mom,16.589,3,average,Romance,1970
1970-01-01 00:00:00.000002016,The Last Dragonslayer,16.587,39,not_popular,Adventure,1970
1970-01-01 00:00:00.000002016,The Last Dragonslayer,16.587,39,not_popular,Comedy,1970
1970-01-01 00:00:00.000002016,The Last Dragonslayer,16.587,39,not_popular,Fantasy,1970
1970-01-01 00:00:00.000001998,An American Tail: The Treasure of Manhattan Island,16.587,132,below_avg,Family,1970
1970-01-01 00:00:00.000001998,An American Tail: The Treasure of Manhattan Island,16.587,132,below_avg,Animation,1970
1970-01-01 00:00:00.000001998,An American Tail: The Treasure of Manhattan Island,16.587,132,below_avg,Adventure,1970
1970-01-01 00:00:00.000002008,Dead Space: Downfall,16.579,244,below_avg,Animation,1970
1970-01-01 00:00:00.000002008,Dead Space: Downfall,16.579,244,below_avg,Horror,1970
1970-01-01 00:00:00.000002008,Dead Space: Downfall,16.579,244,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002008,Dead Space: Downfall,16.579,244,below_avg,Thriller,1970
1970-01-01 00:00:00.000001970,Tora! Tora! Tora!,16.575,387,average,Drama,1970
1970-01-01 00:00:00.000001970,Tora! Tora! Tora!,16.575,387,average,History,1970
1970-01-01 00:00:00.000001970,Tora! Tora! Tora!,16.575,387,average,War,1970
1970-01-01 00:00:00.000002016,Death Note: Light Up the New World,16.574,104,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002016,Death Note: Light Up the New World,16.574,104,below_avg,Mystery,1970
1970-01-01 00:00:00.000002016,Death Note: Light Up the New World,16.574,104,below_avg,Thriller,1970
1970-01-01 00:00:00.000002011,The Eagle,16.572,1060,below_avg,Adventure,1970
1970-01-01 00:00:00.000002011,The Eagle,16.572,1060,below_avg,Drama,1970
1970-01-01 00:00:00.000002012,El Gringo,16.571,137,below_avg,Adventure,1970
1970-01-01 00:00:00.000002012,El Gringo,16.571,137,below_avg,Drama,1970
1970-01-01 00:00:00.000002012,El Gringo,16.571,137,below_avg,Action,1970
1970-01-01 00:00:00.000002012,El Gringo,16.571,137,below_avg,Thriller,1970
1970-01-01 00:00:00.000002005,A Bittersweet Life,16.57,627,popular,Action,1970
1970-01-01 00:00:00.000002005,A Bittersweet Life,16.57,627,popular,Drama,1970
1970-01-01 00:00:00.000002005,A Bittersweet Life,16.57,627,popular,Crime,1970
1970-01-01 00:00:00.000002002,The Hours,16.57,1332,popular,Drama,1970
1970-01-01 00:00:00.000002007,Shelter,16.568,398,popular,Drama,1970
1970-01-01 00:00:00.000002007,Shelter,16.568,398,popular,Romance,1970
1970-01-01 00:00:00.000002020,A Nice Girl Like You,16.566,168,not_popular,Comedy,1970
1970-01-01 00:00:00.000002020,A Nice Girl Like You,16.566,168,not_popular,Romance,1970
1970-01-01 00:00:00.000001998,Deep Rising,16.566,499,below_avg,Adventure,1970
1970-01-01 00:00:00.000001998,Deep Rising,16.566,499,below_avg,Action,1970
1970-01-01 00:00:00.000001998,Deep Rising,16.566,499,below_avg,Horror,1970
1970-01-01 00:00:00.000001998,Deep Rising,16.566,499,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002006,Black Snake Moan,16.564,676,average,Drama,1970
1970-01-01 00:00:00.000002016,Cave,16.563,72,not_popular,Adventure,1970
1970-01-01 00:00:00.000002016,Cave,16.563,72,not_popular,Thriller,1970
1970-01-01 00:00:00.000001974,The Night Porter,16.562,226,average,War,1970
1970-01-01 00:00:00.000001974,The Night Porter,16.562,226,average,Drama,1970
1970-01-01 00:00:00.000001974,The Night Porter,16.562,226,average,Romance,1970
1970-01-01 00:00:00.000002019,A Beautiful Day in the Neighborhood,16.558,1164,average,Drama,1970
1970-01-01 00:00:00.000002019,A Beautiful Day in the Neighborhood,16.558,1164,average,History,1970
1970-01-01 00:00:00.000002009,Mother,16.558,976,popular,Crime,1970
1970-01-01 00:00:00.000002009,Mother,16.558,976,popular,Drama,1970
1970-01-01 00:00:00.000002009,Mother,16.558,976,popular,Mystery,1970
1970-01-01 00:00:00.000002009,Mother,16.558,976,popular,Thriller,1970
1970-01-01 00:00:00.000001978,The Fury,16.555,241,below_avg,Horror,1970
1970-01-01 00:00:00.000001978,The Fury,16.555,241,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000001978,The Fury,16.555,241,below_avg,Thriller,1970
1970-01-01 00:00:00.000002013,Side Effects,16.554,2600,average,Thriller,1970
1970-01-01 00:00:00.000002013,Side Effects,16.554,2600,average,Crime,1970
1970-01-01 00:00:00.000002013,Side Effects,16.554,2600,average,Drama,1970
1970-01-01 00:00:00.000001946,The Killers,16.554,271,popular,Crime,1970
1970-01-01 00:00:00.000001946,The Killers,16.554,271,popular,Mystery,1970
1970-01-01 00:00:00.000001946,The Killers,16.554,271,popular,Thriller,1970
1970-01-01 00:00:00.000002005,Kakurenbo: Hide & Seek,16.546,33,not_popular,Animation,1970
1970-01-01 00:00:00.000002005,Kakurenbo: Hide & Seek,16.546,33,not_popular,Horror,1970
1970-01-01 00:00:00.000001993,Beethoven's 2nd,16.544,782,not_popular,Family,1970
1970-01-01 00:00:00.000001993,Beethoven's 2nd,16.544,782,not_popular,Comedy,1970
1970-01-01 00:00:00.000002016,Paris Can Wait,16.543,191,not_popular,Romance,1970
1970-01-01 00:00:00.000002016,Paris Can Wait,16.543,191,not_popular,Comedy,1970
1970-01-01 00:00:00.000002016,Paris Can Wait,16.543,191,not_popular,Drama,1970
1970-01-01 00:00:00.000002002,The Rookie,16.543,325,average,Drama,1970
1970-01-01 00:00:00.000002002,The Rookie,16.543,325,average,Family,1970
1970-01-01 00:00:00.000002015,Joy,16.542,3568,below_avg,Drama,1970
1970-01-01 00:00:00.000002015,Joy,16.542,3568,below_avg,Comedy,1970
1970-01-01 00:00:00.000002011,Elles,16.54,133,not_popular,Drama,1970
1970-01-01 00:00:00.000002017,2:22,16.533,1248,below_avg,Drama,1970
1970-01-01 00:00:00.000002017,2:22,16.533,1248,below_avg,Thriller,1970
1970-01-01 00:00:00.000002017,2:22,16.533,1248,below_avg,Romance,1970
1970-01-01 00:00:00.000002017,2:22,16.533,1248,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002017,2:22,16.533,1248,below_avg,Mystery,1970
1970-01-01 00:00:00.000001987,Royal Space Force - The Wings Of Honneamise,16.524,88,average,Animation,1970
1970-01-01 00:00:00.000001987,Royal Space Force - The Wings Of Honneamise,16.524,88,average,Science Fiction,1970
1970-01-01 00:00:00.000002004,The Motorcycle Diaries,16.522,1000,popular,Drama,1970
1970-01-01 00:00:00.000002005,Nana,16.517,66,below_avg,Romance,1970
1970-01-01 00:00:00.000002005,Nana,16.517,66,below_avg,Drama,1970
1970-01-01 00:00:00.000002005,Nana,16.517,66,below_avg,Music,1970
1970-01-01 00:00:00.000002008,Red Cliff,16.515,618,popular,Action,1970
1970-01-01 00:00:00.000002008,Red Cliff,16.515,618,popular,Adventure,1970
1970-01-01 00:00:00.000002008,Red Cliff,16.515,618,popular,Drama,1970
1970-01-01 00:00:00.000002008,Red Cliff,16.515,618,popular,War,1970
1970-01-01 00:00:00.000002021,Convergence: Courage in a Crisis,16.514,5,below_avg,Documentary,1970
1970-01-01 00:00:00.000002019,Earthquake Bird,16.514,334,not_popular,Drama,1970
1970-01-01 00:00:00.000002019,Earthquake Bird,16.514,334,not_popular,Mystery,1970
1970-01-01 00:00:00.000002019,Earthquake Bird,16.514,334,not_popular,Romance,1970
1970-01-01 00:00:00.000002019,Earthquake Bird,16.514,334,not_popular,Thriller,1970
1970-01-01 00:00:00.000002013,Commitment,16.511,96,popular,Drama,1970
1970-01-01 00:00:00.000002013,Commitment,16.511,96,popular,Action,1970
1970-01-01 00:00:00.000002013,Commitment,16.511,96,popular,Thriller,1970
1970-01-01 00:00:00.000002010,Ramona and Beezus,16.509,672,below_avg,Comedy,1970
1970-01-01 00:00:00.000002010,Ramona and Beezus,16.509,672,below_avg,Family,1970
1970-01-01 00:00:00.000002010,6 Souls,16.508,568,below_avg,Horror,1970
1970-01-01 00:00:00.000002010,6 Souls,16.508,568,below_avg,Mystery,1970
1970-01-01 00:00:00.000002010,6 Souls,16.508,568,below_avg,Thriller,1970
1970-01-01 00:00:00.000001973,Walking Tall,16.505,81,average,Action,1970
1970-01-01 00:00:00.000001973,Walking Tall,16.505,81,average,Crime,1970
1970-01-01 00:00:00.000001973,Walking Tall,16.505,81,average,Drama,1970
1970-01-01 00:00:00.000001957,Old Yeller,16.503,202,average,Adventure,1970
1970-01-01 00:00:00.000001957,Old Yeller,16.503,202,average,Drama,1970
1970-01-01 00:00:00.000001957,Old Yeller,16.503,202,average,Western,1970
1970-01-01 00:00:00.000001957,Old Yeller,16.503,202,average,Family,1970
1970-01-01 00:00:00.000001975,The Return of the Pink Panther,16.503,417,average,Mystery,1970
1970-01-01 00:00:00.000001975,The Return of the Pink Panther,16.503,417,average,Comedy,1970
1970-01-01 00:00:00.000001975,The Return of the Pink Panther,16.503,417,average,Crime,1970
1970-01-01 00:00:00.000002021,Shiny_Flakes: The Teenage Drug Lord,16.501,66,popular,Documentary,1970
1970-01-01 00:00:00.000002021,Shiny_Flakes: The Teenage Drug Lord,16.501,66,popular,Crime,1970
1970-01-01 00:00:00.000001983,Blue Thunder,16.5,326,below_avg,Drama,1970
1970-01-01 00:00:00.000001983,Blue Thunder,16.5,326,below_avg,Action,1970
1970-01-01 00:00:00.000001983,Blue Thunder,16.5,326,below_avg,Thriller,1970
1970-01-01 00:00:00.000002012,Katy Perry: Part of Me,16.495,242,average,Documentary,1970
1970-01-01 00:00:00.000002012,Katy Perry: Part of Me,16.495,242,average,Music,1970
1970-01-01 00:00:00.000002018,Destroyer,16.494,552,not_popular,Thriller,1970
1970-01-01 00:00:00.000002018,Destroyer,16.494,552,not_popular,Crime,1970
1970-01-01 00:00:00.000002018,Destroyer,16.494,552,not_popular,Drama,1970
1970-01-01 00:00:00.000002018,Destroyer,16.494,552,not_popular,Action,1970
1970-01-01 00:00:00.000002017,One Week Friends,16.494,40,average,Romance,1970
1970-01-01 00:00:00.000002017,One Week Friends,16.494,40,average,Drama,1970
1970-01-01 00:00:00.000002020,Superintelligence,16.493,138,below_avg,Comedy,1970
1970-01-01 00:00:00.000002020,Superintelligence,16.493,138,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002020,Superintelligence,16.493,138,below_avg,Romance,1970
1970-01-01 00:00:00.000001973,Don't Look Now,16.491,726,average,Thriller,1970
1970-01-01 00:00:00.000001973,Don't Look Now,16.491,726,average,Drama,1970
1970-01-01 00:00:00.000001973,Don't Look Now,16.491,726,average,Horror,1970
1970-01-01 00:00:00.000002009,The Girl Who Played with Fire,16.49,1339,average,Drama,1970
1970-01-01 00:00:00.000002009,The Girl Who Played with Fire,16.49,1339,average,Action,1970
1970-01-01 00:00:00.000002009,The Girl Who Played with Fire,16.49,1339,average,Thriller,1970
1970-01-01 00:00:00.000002009,The Girl Who Played with Fire,16.49,1339,average,Crime,1970
1970-01-01 00:00:00.000002009,The Girl Who Played with Fire,16.49,1339,average,Mystery,1970
1970-01-01 00:00:00.000002020,Girl,16.488,124,below_avg,Thriller,1970
1970-01-01 00:00:00.000002012,The Hunt,16.487,2964,popular,Drama,1970
1970-01-01 00:00:00.000002013,The Colony,16.484,906,not_popular,Action,1970
1970-01-01 00:00:00.000002013,The Colony,16.484,906,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000002013,The Colony,16.484,906,not_popular,Horror,1970
1970-01-01 00:00:00.000002014,Mythica: A Quest for Heroes,16.481,120,below_avg,Action,1970
1970-01-01 00:00:00.000002014,Mythica: A Quest for Heroes,16.481,120,below_avg,Adventure,1970
1970-01-01 00:00:00.000002014,Mythica: A Quest for Heroes,16.481,120,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002014,Mythica: A Quest for Heroes,16.481,120,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002012,Moonrise Kingdom,16.481,4772,popular,Comedy,1970
1970-01-01 00:00:00.000002012,Moonrise Kingdom,16.481,4772,popular,Drama,1970
1970-01-01 00:00:00.000002012,Moonrise Kingdom,16.481,4772,popular,Romance,1970
1970-01-01 00:00:00.000002002,Murder by Numbers,16.48,776,below_avg,Crime,1970
1970-01-01 00:00:00.000002002,Murder by Numbers,16.48,776,below_avg,Drama,1970
1970-01-01 00:00:00.000002002,Murder by Numbers,16.48,776,below_avg,Thriller,1970
1970-01-01 00:00:00.000002021,Gabriel's Rapture: Part One,16.477,66,popular,Romance,1970
1970-01-01 00:00:00.000001989,Best of the Best,16.476,201,below_avg,Action,1970
1970-01-01 00:00:00.000002008,"The Good, the Bad, the Weird",16.476,549,average,Action,1970
1970-01-01 00:00:00.000002008,"The Good, the Bad, the Weird",16.476,549,average,Adventure,1970
1970-01-01 00:00:00.000002008,"The Good, the Bad, the Weird",16.476,549,average,Comedy,1970
1970-01-01 00:00:00.000002008,"The Good, the Bad, the Weird",16.476,549,average,Western,1970
1970-01-01 00:00:00.000001983,The Dead Zone,16.476,1168,average,Thriller,1970
1970-01-01 00:00:00.000001983,The Dead Zone,16.476,1168,average,Horror,1970
1970-01-01 00:00:00.000001983,The Dead Zone,16.476,1168,average,Science Fiction,1970
1970-01-01 00:00:00.000002022,Stolen by Their Father,16.475,2,not_popular,Drama,1970
1970-01-01 00:00:00.000002022,Stolen by Their Father,16.475,2,not_popular,TV Movie,1970
1970-01-01 00:00:00.000002019,Valhalla,16.474,77,not_popular,Adventure,1970
1970-01-01 00:00:00.000002019,Valhalla,16.474,77,not_popular,Fantasy,1970
1970-01-01 00:00:00.000002002,Cadet Kelly,16.474,491,below_avg,Family,1970
1970-01-01 00:00:00.000002002,Cadet Kelly,16.474,491,below_avg,TV Movie,1970
1970-01-01 00:00:00.000002002,Cadet Kelly,16.474,491,below_avg,Comedy,1970
1970-01-01 00:00:00.000002014,Endless Love,16.472,1441,average,Drama,1970
1970-01-01 00:00:00.000002014,Endless Love,16.472,1441,average,Romance,1970
1970-01-01 00:00:00.000002006,DOA: Dead or Alive,16.471,614,not_popular,Adventure,1970
1970-01-01 00:00:00.000002006,DOA: Dead or Alive,16.471,614,not_popular,Action,1970
1970-01-01 00:00:00.000002006,DOA: Dead or Alive,16.471,614,not_popular,Thriller,1970
1970-01-01 00:00:00.000002014,Mercy,16.469,198,not_popular,Thriller,1970
1970-01-01 00:00:00.000002014,Mercy,16.469,198,not_popular,Horror,1970
1970-01-01 00:00:00.000001990,Henry & June,16.469,135,below_avg,Romance,1970
1970-01-01 00:00:00.000001985,Miami Supercops,16.466,315,below_avg,Action,1970
1970-01-01 00:00:00.000001985,Miami Supercops,16.466,315,below_avg,Comedy,1970
1970-01-01 00:00:00.000002018,4/20 Massacre,16.464,47,below_avg,Horror,1970
1970-01-01 00:00:00.000002018,4/20 Massacre,16.464,47,below_avg,Action,1970
1970-01-01 00:00:00.000002006,Grandma's Boy,16.462,492,average,Comedy,1970
1970-01-01 00:00:00.000002019,Nicky Larson and the Cupid's Perfume,16.46,624,below_avg,Adventure,1970
1970-01-01 00:00:00.000002019,Nicky Larson and the Cupid's Perfume,16.46,624,below_avg,Comedy,1970
1970-01-01 00:00:00.000001988,Alien Nation,16.459,218,below_avg,Crime,1970
1970-01-01 00:00:00.000001988,Alien Nation,16.459,218,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000001988,Alien Nation,16.459,218,below_avg,Thriller,1970
1970-01-01 00:00:00.000001986,The Sacrifice,16.458,362,popular,Drama,1970
1970-01-01 00:00:00.000002004,The Manchurian Candidate,16.457,1209,below_avg,Drama,1970
1970-01-01 00:00:00.000002004,The Manchurian Candidate,16.457,1209,below_avg,Thriller,1970
1970-01-01 00:00:00.000002004,The Manchurian Candidate,16.457,1209,below_avg,Mystery,1970
1970-01-01 00:00:00.000001971,Fiddler on the Roof,16.454,395,popular,Drama,1970
1970-01-01 00:00:00.000001971,Fiddler on the Roof,16.454,395,popular,Romance,1970
1970-01-01 00:00:00.000001977,Rabid,16.453,323,below_avg,Horror,1970
1970-01-01 00:00:00.000001977,Rabid,16.453,323,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002012,The Brass Teapot,16.452,391,below_avg,Comedy,1970
1970-01-01 00:00:00.000002012,The Brass Teapot,16.452,391,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002012,The Brass Teapot,16.452,391,below_avg,Thriller,1970
1970-01-01 00:00:00.000002012,Kon-Tiki,16.45,564,average,Adventure,1970
1970-01-01 00:00:00.000002012,Kon-Tiki,16.45,564,average,History,1970
1970-01-01 00:00:00.000002009,The House of the Devil,16.45,514,below_avg,Horror,1970
1970-01-01 00:00:00.000002009,The House of the Devil,16.45,514,below_avg,Mystery,1970
1970-01-01 00:00:00.000002014,And So It Goes,16.449,382,below_avg,Comedy,1970
1970-01-01 00:00:00.000002014,And So It Goes,16.449,382,below_avg,Drama,1970
1970-01-01 00:00:00.000002014,And So It Goes,16.449,382,below_avg,Romance,1970
1970-01-01 00:00:00.000001986,The Delta Force,16.448,292,not_popular,Action,1970
1970-01-01 00:00:00.000001986,The Delta Force,16.448,292,not_popular,Thriller,1970
1970-01-01 00:00:00.000001986,The Delta Force,16.448,292,not_popular,Adventure,1970
1970-01-01 00:00:00.000002018,Up and Away,16.446,36,below_avg,Animation,1970
1970-01-01 00:00:00.000002018,Up and Away,16.446,36,below_avg,Family,1970
1970-01-01 00:00:00.000002018,Up and Away,16.446,36,below_avg,Comedy,1970
1970-01-01 00:00:00.000001998,Snake Eyes,16.446,1003,below_avg,Thriller,1970
1970-01-01 00:00:00.000001998,Snake Eyes,16.446,1003,below_avg,Crime,1970
1970-01-01 00:00:00.000001998,Snake Eyes,16.446,1003,below_avg,Mystery,1970
